"","year","epiweek","WDIR","GSPD","Salinity","SST","Total_Rain","Mean_Temp","Number of norovirus outbreaks"
"908","2020",18,"S",5.17,28.39,12.18,2.54,11.4,0
"909","2020",19,"S",3.96,27.97,14.35,0.66,15.23,0
"910","2020",20,"S",4.17,28.13,13.01,5.4,12.33,0
"911","2020",21,"W",4.81,28.03,13.82,0.94,12.59,0
"912","2020",22,"W",4.05,27.36,16.25,0.74,14.73,0
"913","2020",23,"W",4.25,26.86,15.17,2.26,14,0
"914","2020",24,"S",5.99,27.8,13.14,4.74,11.84,0
"915","2020",25,"S",4.31,26.99,13.94,2.43,13.59,0
"916","2020",26,"W",4.39,27.41,15.41,2.63,15.09,0
"917","2020",27,"W",5.82,27.96,13.78,2,13.34,0
"918","2020",28,"S",4.66,27.36,13.13,2.09,11.21,0
"919","2020",29,"W",4.27,27.44,15.48,1.14,15.43,0
"920","2020",30,"W",4.77,27.97,15.61,0.6,17.21,0
"921","2020",31,"W",3.71,26.36,16.41,0,18.7,0
"922","2020",32,"W",4.52,25.79,14.4,1.63,14.74,0
"923","2020",33,"W",4.15,26.4,16.55,1.94,15.59,0
"924","2020",34,"S",4.75,27.53,14.02,2.71,15.1,0
"925","2020",35,"W",4.9,26.73,16.17,1.21,14.73,0
"926","2020",36,"W",2.62,27.1,14.1,0,12.69,0
"927","2020",37,"W",3.32,27.83,16.45,0.14,16.66,0
"928","2020",38,"W",2.05,26.37,15.85,0.94,15.91,0
"929","2020",39,"S",4.89,27.93,14.7,6.54,14.39,0
"930","2020",40,"W",1.64,27.03,15.09,0.09,13.73,0
"931","2020",41,"S",3.94,27.17,13.96,3.26,13.37,1
"932","2020",42,"W",5.68,28.31,11,7.06,9.36,0
"933","2020",43,"W",4.82,27.97,11.4,2.97,6.74,0
"934","2020",44,"S",4.86,28.07,9.33,2,6.76,0
"935","2020",45,"S",6.25,28.56,10.24,6,7.5,0
"936","2020",46,"S",6.86,28.27,11.54,1.06,9.67,0
"937","2020",47,"S",5.78,28.41,9.22,12.79,7.3,0
"938","2020",48,"S",7.26,28.14,8.17,3.51,4.87,0
"939","2020",49,"S",4.18,27.86,8.69,1.77,4.81,0
"940","2020",50,"E",5.13,27.76,10.55,6.26,8.79,0
"941","2020",51,"S",7.14,27.91,9.65,7.63,6.46,0
"942","2020",52,"S",5.39,27.17,10.54,0.77,6.43,0
"943","2020",53,"S",5.77,27.1,13.91,4.72,12.28,0
"944","2021",1,"S",6.27,27.01,10.46,7.09,9.14,0
"945","2021",2,"S",6.33,26.86,10.33,7.41,7.29,0
"946","2021",3,"W",3.97,26.79,11.73,0.86,8.44,0
"947","2021",4,"S",5.82,27.13,9.5,3.54,5.54,0
"948","2021",5,"S",5.09,27.59,9.5,2.83,6.6,0
"949","2021",6,"W",5.59,27.59,7.77,0,-0.69,0
"950","2021",7,"S",4.8,27.54,8.02,0.74,2.03,1
"951","2021",8,"W",6.09,27.94,8.44,2,4.29,0
"952","2021",9,"S",7.84,28.16,8.7,4.69,5.63,0
"953","2021",10,"S",5.08,27.99,9.43,0.8,4.67,0
"954","2021",11,"S",6.2,28.1,8.75,3.53,5.37,0
"955","2021",12,"W",5.22,28.07,9.79,0.8,5.5,0
"956","2021",13,"S",5.76,28.24,8.72,1.26,5.84,1
"957","2021",14,"W",5.71,27.9,9.54,1.57,5.76,0
"958","2021",15,"W",3.54,28,11.98,0,8.49,0
"959","2021",16,"W",4.1,27.86,13.5,1.03,10.81,0
"960","2021",17,"S",3.88,27.99,12.62,1.74,10.79,1
"961","2021",18,"S",3.65,27.63,11.57,0.57,9.83,0
"962","2021",19,"W",4.07,27.16,14.19,1.11,12.36,0
"963","2021",20,"W",4.56,27.39,12.64,0.86,11.91,0
"964","2021",21,"W",4.7,27.27,14.34,2.63,12.61,0
"965","2021",22,"W",3.15,26.89,16.07,0.94,16.57,0
"966","2021",23,"S",4.75,27.31,11.79,1.03,9.73,0
"967","2021",24,"S",4.46,26.57,14.64,3.4,11.84,0
"968","2021",25,"W",4.54,24.81,15.67,0.46,15.49,0
"969","2021",26,"W",4.45,26.17,15.36,0,17.86,0
"970","2021",27,"W",4.41,25.33,17.5,0,17.34,0
"971","2021",28,"W",5.69,24.4,15.21,0.31,15.21,0
"972","2021",29,"W",3.51,25.74,15.53,0,14.56,0
"973","2021",30,"W",3.56,24.81,17.25,0.37,17.79,0
"974","2021",31,"W",3.78,24.71,17.05,0.06,18.09,0
"975","2021",32,"W",4.57,25.16,16.14,0.37,18.31,0
"976","2021",33,"W",5.23,25.41,15.95,0,15.63,0
"977","2021",34,"W",3.86,27.34,16.69,1.63,16.71,0
"978","2021",35,"W",4,27.13,13.99,0.06,11.59,0
"979","2021",36,"S",3.34,27.34,15.44,0.73,14.91,0
"980","2021",37,"W",5.71,27.64,12.74,12.87,11.7,0
"981","2021",38,"W",3.21,27.04,13.99,2.63,13.27,0
"982","2021",39,"S",6.99,27.93,11.83,7.37,11.77,0
"983","2021",40,"S",4.07,27.2,11.74,4.64,9.23,0
"984","2021",41,"E",7.18,27.43,10.68,9.46,7.9,0
"985","2021",42,"E",6.84,27.83,9.95,3.49,6.87,0
"986","2021",43,"S",7.24,26.7,12.73,6.7,9.63,0
"987","2021",44,"S",5.72,27.83,11.65,14.14,8.77,0
"988","2021",45,"S",6.83,28.43,11.44,6.5,10.81,0
"989","2021",46,"S",4.02,28.81,10.04,3.03,6.17,0
"990","2021",47,"S",7.96,28.3,10.7,5.37,8.44,0
"991","2021",48,"W",4.97,28.1,10.79,9.34,8.69,0
"992","2021",49,"S",5.2,28.23,9.88,4.03,4.84,1
"993","2021",50,"S",6.53,28.7,11.31,3.86,8.01,1
"994","2021",51,"W",5.31,26,13.9,3.71,11.73,0
"995","2021",52,"W",6.3,28.72,9.94,5.1,6.85,0
"996","2021",53,"E",11.36,27.7,10.69,17.4,10.5,NA
"997","2022",1,"S",7.7,27.13,10.06,3.76,4.9,1
"998","2022",2,"E",5.77,28.41,8.38,7.94,4.96,3
"999","2022",3,"S",2.98,28.47,10.26,1.91,7.06,1
"1000","2022",4,"W",1.86,27.84,10.61,2,6.33,0
"1001","2022",5,"S",5.73,28.33,10.46,2.23,6.87,1
"1002","2022",6,"S",3.12,28.07,8.69,0.83,4.49,1
"1003","2022",7,"W",3.31,27.77,11.19,0.34,7.5,0
"1004","2022",8,"W",5.31,28.1,7.72,3.21,0.71,2
"1005","2022",9,"S",6.86,28.5,8.24,4.57,6.69,1
"1006","2022",10,"W",5.34,28.64,8.38,1.97,4.43,2
"1007","2022",11,"E",7.45,28.3,8.33,2.51,6.5,8
"1008","2022",12,"S",5.44,28.97,8.74,4.14,6.46,3
"1009","2022",13,"S",4.23,27.83,10.84,2.2,7.56,2
"1010","2022",14,"S",6.24,28.36,9.21,7.51,7.07,2
"1011","2022",15,"W",5.07,28.6,8.58,3.06,4.37,1
"1012","2022",16,"S",4.57,28.57,8.03,5.06,5.93,4
"1013","2022",17,"S",4.01,28.14,8.75,2.06,7.67,3
"1014","2022",18,"W",4.8,28.14,10.94,2.74,8.33,1
"1015","2022",19,"S",4.63,27.66,10.56,2.83,7.44,0
"1016","2022",20,"S",5.84,27,11.73,2.23,10.8,1
"1017","2022",21,"S",4.89,27.56,13.46,0.91,12.11,0
"1018","2022",22,"W",3.62,27.14,14.48,2.49,13.2,1
"1019","2022",23,"S",5.66,27.7,14.99,2.66,13.71,0
"1020","2022",24,"W",5.3,27.69,13.67,2.96,11.56,0
"1021","2022",25,"W",3.03,28.06,13.63,1.04,13.54,0
"1022","2022",52,"S",8.33,28.7,8.01,3,8.1,NA
